331	Eldest (The Inheritance Cycle, #2)	Christopher Paolini	3.94	247284	1387119654s/45978	45978.Eldest
343	22.11.63	Stephen King	4.27	240267	1359817262s/17314582	17314582-22-11-63
343	11/22/63	Stephen King	4.27	240267	1327876792s/10644930	10644930-11-22-63
345	I Am Number Four (Lorien Legacies, #1)	Pittacus Lore	3.94	239741	1305807140s/7747374	7747374-i-am-number-four
345	Soy el N’ÛÎ_mero Cuatro (Legados de Lorien, #1)	Pittacus Lore	3.94	239741	1299991310s/10229572	10229572-soy-el-n-mero-cuatro
348	Wie ein Licht in der Nacht	Nicholas Sparks	4.18	239178	1448745165s/17455335	17455335-wie-ein-licht-in-der-nacht
348	Safe Haven	Nicholas Sparks	4.18	239178	1284525572s/9301250	9301250-safe-haven
351	The Iliad	Homer	3.81	236576	1388188509s/1371	1371.The_Iliad
351	The Iliad of Homer	Homer	3.81	236576	1344674047s/11054461	11054461-the-iliad-of-homer
358	Anna and the French Kiss (Anna and the French Kiss, #1)	Stephanie Perkins	4.11	232297	1358271931s/6936382	6936382-anna-and-the-french-kiss
358	Un beso en Par’ÛÎ_s (Un beso en Par’ÛÎ_s, #1)	Stephanie Perkins	4.11	232297	1338018297s/14592695	14592695-un-beso-en-par-s
360	Othello	William Shakespeare	3.87	231701	1459795105s/12996	12996.Othello
360	Othello (The Arden Shakespeare: Third Series)	William Shakespeare	3.87	231701	1317068763s/332492	332492.Othello
363	The Rosie Project	Graeme Simsion	4	231135	1423244635s/20424191	20424191-the-rosie-project
363	The Rosie Project (Don Tillman #1)	Graeme Simsion	4	231135	1390506811s/20561643	20561643-the-rosie-project
364	The Rosie Project (Don Tillman #1)	Graeme Simsion	4	231135	1390506811s/20561643	20561643-the-rosie-project
364	The Rosie Project (Don Tillman, #1)	Graeme Simsion	4	231135	1371651741s/16181775	16181775-the-rosie-project
380	The Wise Man's Fear (The Kingkiller Chronicle, #2)	Patrick Rothfuss	4.57	222167	1452624392s/1215032	1215032.The_Wise_Man_s_Fear
380	El temor de un hombre sabio (Cr’_nica del Asesino de Reyes, #2)	Patrick Rothfuss	4.57	222167	1355145223s/16301104	16301104-el-temor-de-un-hombre-sabio
381	El temor de un hombre sabio (Cr’_nica del Asesino de Reyes, #2)	Patrick Rothfuss	4.57	222167	1355145223s/16301104	16301104-el-temor-de-un-hombre-sabio
381	Bilge Adam’ÜÎ±n Korkusu (Kralkatili G’_ncesi, #2)	Patrick Rothfuss	4.57	222167	1335116575s/13612784	13612784-bilge-adam-n-korkusu
385	A Discovery Of Witches (All Souls, #1)	Deborah Harkness	3.98	219422	1455714507s/10459837	10459837-a-discovery-of-witches
385	A Discovery of Witches (All Souls Trilogy, #1)	Deborah Harkness	3.98	219422	1322168805s/8667848	8667848-a-discovery-of-witches
396	The Death Cure (The Maze Runner, #3)	James Dashner	3.78	214865	1433324231s/25026162	25026162-the-death-cure
396	The Death Cure (Maze Runner, #3)	James Dashner	3.78	214865	1303997647s/7864437	7864437-the-death-cure
398	Will ti presento Will	John Green	3.87	214839	1405888744s/22749567	22749567-will-ti-presento-will
398	Will Grayson, Will Grayson	John Green	3.87	214839	1368393890s/6567017	6567017-will-grayson-will-grayson
402	La insoportable levedad del ser	Milan Kundera	4.07	212589	1350124149s/3853137	3853137-la-insoportable-levedad-del-ser
402	The Unbearable Lightness of Being	Milan Kundera	4.07	212589	1265401884s/9717	9717.The_Unbearable_Lightness_of_Being
407	Dark Lover (Black Dagger Brotherhood, #1)	J.R. Ward	4.22	210234	1429676285s/42899	42899.Dark_Lover
407	Dark Lover (Black Dagger Brotherhood #1)	J.R. Ward	4.22	210234	1376879928s/18210707	18210707-dark-lover
412	Die Erw’ÛÎ_hlte (Throne of Glass, #1)	Sarah J. Maas	4.23	207956	1432839016s/25619751	25619751-die-erw-hlte
412	L'Assassineuse (Keleana, #1)	Sarah J. Maas	4.23	207956	1373192846s/18166616	18166616-l-assassineuse
413	L'Assassineuse (Keleana, #1)	Sarah J. Maas	4.23	207956	1373192846s/18166616	18166616-l-assassineuse
413	Throne of Glass (Throne of Glass, #1)	Sarah J. Maas	4.23	207956	1337978469s/13519397	13519397-throne-of-glass
422	Do Androids Dream of Electric Sheep?	Philip K. Dick	4.07	205038	1435458683s/7082	7082.Do_Androids_Dream_of_Electric_Sheep_
422	Blade Runner. Czy androidy marz’Ü_—_ o elektrycznych owcach?	Philip K. Dick	4.07	205038	1365254988s/17734938	17734938-blade-runner-czy-androidy-marz-o-elektrycznych-owcach
423	Blade Runner. Czy androidy marz’Ü_—_ o elektrycznych owcach?	Philip K. Dick	4.07	205038	1365254988s/17734938	17734938-blade-runner-czy-androidy-marz-o-elektrycznych-owcach
423	Blade Runner: ’äÎèSue’±an los androides con ovejas el_ctricas?	Philip K. Dick	4.07	205038	1170980329s/80233	80233.Blade_Runner
425	Clockwork Princess (The Infernal Devices, #3)	Cassandra Clare	4.58	204684	1460477760s/6131164	6131164-clockwork-princess
425	Princesa Mec’ÛÎ¢nica (As Pe’ÛÎ_as Infernais, #3)	Cassandra Clare	4.58	204684	1381184327s/18300072	18300072-princesa-mec-nica
442	5. Dalga (5. Dalga, #1)	Rick Yancey	4.16	193455	1404483028s/22662714	22662714-5-dalga
442	Den 5. b’ÛÎÙlge (Den 5. b’ÛÎÙlge, #1)	Rick Yancey	4.16	193455	1381851782s/18680459	18680459-den-5-b-lge
443	Den 5. b’ÛÎÙlge (Den 5. b’ÛÎÙlge, #1)	Rick Yancey	4.16	193455	1381851782s/18680459	18680459-den-5-b-lge
443	La quinta ola (La quinta ola, #1)	Rick Yancey	4.16	193455	1367341833s/17874266	17874266-la-quinta-ola
444	La quinta ola (La quinta ola, #1)	Rick Yancey	4.16	193455	1367341833s/17874266	17874266-la-quinta-ola
444	The 5th Wave (The 5th Wave, #1)	Rick Yancey	4.16	193455	1359853842s/16101128	16101128-the-5th-wave
450	’Èèæ’…Î±’…ÎÀ’…ÎÀ’…Îé ’…Î_’È_—_’…ÎŒ’…Îå’…Î_’È_—_ ’…Î_’È_—_’…Îµ’…ÎÀ’È_—ç	Khaled Hosseini	4.02	190108	1391417857s/20701715	20701715
450	Traumsammler	Khaled Hosseini	4.02	190108	1373637174s/18190084	18190084-traumsammler
451	Traumsammler	Khaled Hosseini	4.02	190108	1373637174s/18190084	18190084-traumsammler
451	En uit de bergen kwam de echo	Khaled Hosseini	4.02	190108	1367918952s/17898957	17898957-en-uit-de-bergen-kwam-de-echo
452	En uit de bergen kwam de echo	Khaled Hosseini	4.02	190108	1367918952s/17898957	17898957-en-uit-de-bergen-kwam-de-echo
452	And the Mountains Echoed	Khaled Hosseini	4.02	190108	1358190204s/16115612	16115612-and-the-mountains-echoed
462	Daughter of Smoke & Bone (Daughter of Smoke & Bone, #1)	Laini Taylor	4.05	188600	1461353773s/8490112	8490112-daughter-of-smoke-bone
462	Daughter of Smoke & Bone (Daughter of Smoke and Bone, #1)	Laini Taylor	4.05	188600	1338060846s/13528340	13528340-daughter-of-smoke-bone
463	Daughter of Smoke & Bone (Daughter of Smoke and Bone, #1)	Laini Taylor	4.05	188600	1338060846s/13528340	13528340-daughter-of-smoke-bone
463	Hija de humo y hueso (Hija de humo y hueso, #1)	Laini Taylor	4.05	188600	1324379957s/13266803	13266803-hija-de-humo-y-hueso
466	Fyren mellan haven	M.L. Stedman	3.97	188053	1388065781s/20319366	20319366-fyren-mellan-haven
466	The Light Between Oceans	M.L. Stedman	3.97	188053	1336683021s/13158800	13158800-the-light-between-oceans
468	The Color of Magic (Discworld, #1; Rincewind #1)	Terry Pratchett	3.95	188007	1407111017s/34497	34497.The_Color_of_Magic
468	Il colore della magia (Mondo Disco #1 - Scuotivento #1)	Terry Pratchett	3.95	188007	1326963524s/6878747	6878747-il-colore-della-magia
469	Il colore della magia (Mondo Disco #1 - Scuotivento #1)	Terry Pratchett	3.95	188007	1326963524s/6878747	6878747-il-colore-della-magia
469	Magian v’ÛÎ_ri (Kiekkomaailma, #1)	Terry Pratchett	3.95	188007	1301929044s/934567	934567.Magian_v_ri
480	Mistborn: The Final Empire (Mistborn, #1)	Brandon Sanderson	4.41	186295	1437254833s/68428	68428.Mistborn
480	The Final Empire (Mistborn, #1)	Brandon Sanderson	4.41	186295	1400264919s/12968705	12968705-the-final-empire
493	Little Bee	Chris Cleave	3.68	180236	1344401905s/6948436	6948436-little-bee
493	Pequena Abelha	Chris Cleave	3.68	180236	1325508944s/9592682	9592682-pequena-abelha
498	A Pequena Princesa	Frances Hodgson Burnett	4.2	179490	1456283937s/29285314	29285314-a-pequena-princesa
498	A Little Princess	Frances Hodgson Burnett	4.2	179490	1388355643s/76817	76817.A_Little_Princess
510	Norwegian Wood	Haruki Murakami	4.02	175571	1345561818s/9123099	9123099-norwegian-wood
510	Norweigan Wood	Haruki Murakami	4.02	175571	1228576296s/2524364	2524364.Norweigan_Wood
513	Bez nad’Ü_—_je (Bez nad’Ü_—_je, #1)	Colleen Hoover	4.37	175313	1392836736s/18817191	18817191-bez-nad-je
513	Hopeless (Hopeless, #1)	Colleen Hoover	4.37	175313	1353489892s/15717943	15717943-hopeless
516	L'_lue (La s_lection, #3)	Kiera Cass	4.21	174481	1396981808s/21859933	21859933-l-lue
516	The One (The Selection, #3)	Kiera Cass	4.21	174481	1380212021s/15844362	15844362-the-one
522	Fantastic Beasts and Where to Find Them	J.K. Rowling	3.94	174123	1303738520s/41899	41899.Fantastic_Beasts_and_Where_to_Find_Them
522	Animales fant’çsticos y d’_nde encontrarlos	Newt Scamander	3.94	174123	1253335238s/2490849	2490849.Animales_fant_sticos_y_d_nde_encontrarlos
537	’__—…’_Î_’_Î_’_Îà’è¬ê’_ÎÀ’_Î±	S.J. Watson	3.85	169598	1412965770s/15734696	15734696
537	Before I Go To Sleep	S.J. Watson	3.85	169598	1327916063s/11998209	11998209-before-i-go-to-sleep
538	Before I Go To Sleep	S.J. Watson	3.85	169598	1327916063s/11998209	11998209-before-i-go-to-sleep
538	’ÛÅ_nainte s’Ü¬ê adorm	S.J. Watson	3.85	169598	1321206023s/13052352	13052352-nainte-s-adorm
543	Mitt perfekta liv	Sarah Dessen	4.14	166779	1399195852s/15744875	15744875-mitt-perfekta-liv
543	The Truth About Forever	Sarah Dessen	4.14	166779	1362767907s/51737	51737.The_Truth_About_Forever
547	D_fendre Jacob	William Landay	3.96	166176	1349410435s/16068040	16068040-d-fendre-jacob
547	Defending Jacob	William Landay	3.96	166176	1329612158s/11367726	11367726-defending-jacob
561	Beowulf: A Verse Translation	Unknown	3.4	163173	1388446495s/52358	52358.Beowulf
561	Beowulf	Unknown	3.4	163173	1327878125s/52357	52357.Beowulf
563	Wizard's First Rule (Sword of Truth, #1)	Terry Goodkind	4.12	163055	1385248539s/43889	43889.Wizard_s_First_Rule
563	La spada della verit’ÛÎ_ vol. 1 (La spada della verit’ÛÎ_, #1)	Terry Goodkind	4.12	163055	1327345630s/10271968	10271968-la-spada-della-verit-vol-1
565	Ne me touche pas (Insaisissable, #1)	Tahereh Mafi	4.03	163037	1348933624s/16053275	16053275-ne-me-touche-pas
565	Shatter Me (Shatter Me, #1)	Tahereh Mafi	4.03	163037	1338924054s/13455782	13455782-shatter-me
575	’…ÎÂ’…ÎÀ’…Î_’_Åê ’__—_’_Åê’…Î_’È_—ç’…Î_’_Åê ’_Î©’Èèæ’__—_’_Î©	Arundhati Roy	3.9	159810	0	1290878._
575	The God of Small Things	Arundhati Roy	3.9	159810	1436217001s/9777	9777.The_God_of_Small_Things
585	Fall of Giants (The Century Trilogy #1)	Ken Follett	4.23	157839	1388239543s/10483499	10483499-fall-of-giants
585	Fall of Giants (The Century Trilogy, #1)	Ken Follett	4.23	157839	1369453737s/7315573	7315573-fall-of-giants
589	Scarlet (The Lunar Chronicles, #2)	Marissa Meyer	4.31	156715	1389529105s/13602234	13602234-scarlet
589	Scarlet (M’Ü_—_s’ÛÎ_’ÜÎçn’ÛÎ_ kroniky, #2)	Marissa Meyer	4.31	156715	1377197647s/18366733	18366733-scarlet
606	The Holy Bible, King James Version (KJV)	Anonymous	4.42	153360	0	12004809-the-holy-bible-king-james-version-kjv
606	The One Year Bible: The entire King James Version arranged in 365 daily readings ’¢_äŒ_—“KJV	Anonymous	4.42	153360	1406512588s/261054	261054.The_One_Year_Bible
607	The One Year Bible: The entire King James Version arranged in 365 daily readings ’¢_äŒ_—“KJV	Anonymous	4.42	153360	1406512588s/261054	261054.The_One_Year_Bible
607	Holy Bible: King James Version	Unknown	4.42	153360	1313518530s/1923820	1923820.Holy_Bible
613	Die Erfindung der Fl’_gel	Sue Monk Kidd	4.22	151254	1419636903s/24107981	24107981-die-erfindung-der-fl-gel
613	The Invention of Wings	Sue Monk Kidd	4.22	151254	1386699861s/18079776	18079776-the-invention-of-wings
626	Bree Tanners andra liv (Twilight, #3.5)	Stephenie Meyer	3.52	149370	1365440711s/17754895	17754895-bree-tanners-andra-liv
626	The Short Second Life of Bree Tanner (Twilight, #3.5)	Stephenie Meyer	3.52	149370	1274335680s/7937462	7937462-the-short-second-life-of-bree-tanner
632	Kandyd	Voltaire	3.75	149185	1453763304s/28698812	28698812-kandyd
632	Candide	Voltaire	3.75	149185	1345060082s/19380	19380.Candide
633	Candide	Voltaire	3.75	149185	1345060082s/19380	19380.Candide
633	Candide: or, Optimism	Voltaire	3.75	149185	1309282665s/7559	7559.Candide
659	Entwined with You (Crossfire, #3)	Sylvia Day	4.18	143532	1452185213s/15731779	15731779-entwined-with-you
659	F’ÛÎ_r dig n’ÛÎ_ra (Crossfire, #3)	Sylvia Day	4.18	143532	1369896292s/17998791	17998791-f-r-dig-n-ra
660	F’ÛÎ_r dig n’ÛÎ_ra (Crossfire, #3)	Sylvia Day	4.18	143532	1369896292s/17998791	17998791-f-r-dig-n-ra
660	’__—ù’_Îµ’_Î_’_Î_’_Î_’_Îà ’_Î_’_Î±’_Î_’_ÎÀ ’è¬ê’_Îè’è_—_ (Crossfire, #3)	Sylvia Day	4.18	143532	1366200048s/17312309	17312309
677	The Silmarillion	J.R.R. Tolkien	3.85	139004	1390503203s/18335700	18335700-the-silmarillion
677	Das Silmarillion	J.R.R. Tolkien	3.85	139004	1356691717s/9141715	9141715-das-silmarillion
678	Das Silmarillion	J.R.R. Tolkien	3.85	139004	1356691717s/9141715	9141715-das-silmarillion
678	O Silmarillion	J.R.R. Tolkien	3.85	139004	1351562414s/16117925	16117925-o-silmarillion
679	O Silmarillion	J.R.R. Tolkien	3.85	139004	1351562414s/16117925	16117925-o-silmarillion
679	El Silmarillion	J.R.R. Tolkien	3.85	139004	1344773408s/15823411	15823411-el-silmarillion
690	Cr’_nica del p’çjaro que da cuerda al mundo	Haruki Murakami	4.17	136185	1360865594s/146926	146926.Cr_nica_del_p_jaro_que_da_cuerda_al_mundo
690	The Wind-Up Bird Chronicle	Haruki Murakami	4.17	136185	1327872639s/11275	11275.The_Wind_Up_Bird_Chronicle
693	Na co Alice zapomn’Ü_—_la	Liane Moriarty	4.01	135854	1428340749s/25308762	25308762-na-co-alice-zapomn-la
693	What Alice Forgot	Liane Moriarty	4.01	135854	1392591609s/20823057	20823057-what-alice-forgot
704	The Language of Flowers	Vanessa Diffenbaugh	4.06	134606	1333577674s/10032672	10032672-the-language-of-flowers
704	Blomstenes hemmelige spr’ÛÎÇk	Vanessa Diffenbaugh	4.06	134606	1324934496s/13319677	13319677-blomstenes-hemmelige-spr-k
712	Dublin Caddesi (On Dublin Street, #1)	Samantha Young	4.25	133305	1382285455s/18486427	18486427-dublin-caddesi
712	On Dublin Street (On Dublin Street, #1)	Samantha Young	4.25	133305	1358249908s/15760001	15760001-on-dublin-street
719	Lover Awakened (Black Dagger Brotherhood, #3)	J.R. Ward	4.46	132676	1388773547s/42900	42900.Lover_Awakened
719	Amante Despierto (La hermandad de la Daga Negra, #3)	J.R. Ward	4.46	132676	1298054542s/10503497	10503497-amante-despierto
726	The Martian Chronicles	Ray Bradbury	4.11	131908	1374049948s/76778	76778.The_Martian_Chronicles
726	Cr’_nicas marcianas	Ray Bradbury	4.11	131908	1266934889s/1950540	1950540.Cr_nicas_marcianas
729	Gesplitst	Neal Shusterman	4.19	131434	1327862473s/13184721	13184721-gesplitst
729	Unwind (Unwind, #1)	Neal Shusterman	4.19	131434	1297677706s/764347	764347.Unwind
742	V’ÛÎ_r’ÛÎ_s kir’çlyn’Ä_—… (Red Queen, #1)	Victoria Aveyard	4.12	130127	1444298062s/26892389	26892389-v-r-s-kir-lyn
742	Red Queen (Red Queen, #1)	Victoria Aveyard	4.12	130127	1420791169s/22308738	22308738-red-queen
743	Red Queen (Red Queen, #1)	Victoria Aveyard	4.12	130127	1420791169s/22308738	22308738-red-queen
743	Die rote K’ÛÎ_nigin (Die Farben des Blutes #1)	Victoria Aveyard	4.12	130127	1417086923s/23623862	23623862-die-rote-k-nigin
745	Oikeusjuttu	Franz Kafka	3.98	129808	0	8509778-oikeusjuttu
745	The Trial	Franz Kafka	3.98	129808	1320399438s/17690	17690.The_Trial
747	Sabriel (The Old Kingdom, #1)	Garth Nix	4.17	129797	1410171614s/22396330	22396330-sabriel
747	Sabriel (Abhorsen,  #1)	Garth Nix	4.17	129797	1293655399s/518848	518848.Sabriel
758	La chiamata dei tre	Stephen King	4.21	127709	1403685117s/9553274	9553274-la-chiamata-dei-tre
758	The Drawing of the Three (The Dark Tower, #2)	Stephen King	4.21	127709	1370918050s/5094	5094.The_Drawing_of_the_Three
760	A Mester _s Margarita	Mikhail Bulgakov	4.33	127536	1396898606s/17379161	17379161-a-mester-s-margarita
760	The Master and Margarita	Mikhail Bulgakov	4.33	127536	1327867963s/117833	117833.The_Master_and_Margarita
761	The Master and Margarita	Mikhail Bulgakov	4.33	127536	1327867963s/117833	117833.The_Master_and_Margarita
761	Mistrz i Ma’Ä_—_gorzata	Mikhail Bulgakov	4.33	127536	1189638270s/1878026	1878026.Mistrz_i_Ma_gorzata
769	The Way of Kings (The Stormlight Archive, #1)	Brandon Sanderson	4.62	125367	1436456720s/9647295	9647295-the-way-of-kings
769	La via dei re (Le cronache della Folgoluce, #1)	Brandon Sanderson	4.62	125367	1403096274s/22535214	22535214-la-via-dei-re
782	Il mondo di Sofia	Jostein Gaarder	3.86	123979	1416610327s/23597709	23597709-il-mondo-di-sofia
782	O Mundo de Sofia	Jostein Gaarder	3.86	123979	1379185452s/18488805	18488805-o-mundo-de-sofia
783	O Mundo de Sofia	Jostein Gaarder	3.86	123979	1379185452s/18488805	18488805-o-mundo-de-sofia
783	Sophie's World	Jostein Gaarder	3.86	123979	1343459906s/10959	10959.Sophie_s_World
784	Sophie's World	Jostein Gaarder	3.86	123979	1343459906s/10959	10959.Sophie_s_World
784	’…ÎÀ’È_—_’_Åê’…Î_’_Åê ’…Î_’Èèæ’ÈÎÅ’_Åê: ’…ÎÀ’…Î_’…Î_’…Îé’…Î_’È_—_’_Åê ’…ÎÀ’…Î±’…Îå’…Î_’…Î±’__äŒ ’…Îé’…Î_’…Î±’_Åê’…ÎÂ ’ÈÎÅ’È_—_’…Î_’ÈÎÅ’È_—ç	Jostein Gaarder	3.86	123979	1243178321s/1489339	1489339._
794	The Passage	Justin Cronin	4.02	122361	1455641614s/7169581	7169581-the-passage
794	The Passage (The Passage, #1)	Justin Cronin	4.02	122361	1328613965s/7169578	7169578-the-passage
801	Orange Is the New Black: My Year in a Women's Prison	Piper Kerman	3.69	121209	1328014229s/8141503	8141503-orange-is-the-new-black
801	Orange Is the New Black	Piper Kerman	3.69	121209	1320520714s/6314763	6314763-orange-is-the-new-black
821	Svoboda	Jonathan Franzen	3.71	117911	1378209090s/17855380	17855380-svoboda
821	Freedom	Jonathan Franzen	3.71	117911	1316729686s/7905092	7905092-freedom
830	Cress (The Lunar Chronicles, #3)	Marissa Meyer	4.48	116999	1416448165s/21469054	21469054-cress
830	Cress (Lunar Chronicles, #3)	Marissa Meyer	4.48	116999	1382714035s/18716399	18716399-cress
848	1Q84 (1Q84, #1-3)	Haruki Murakami	3.86	114004	1359439026s/10357575	10357575-1q84
848	1Q84	Haruki Murakami	3.86	114004	1319536856s/11941710	11941710-1q84
873	The White Queen (The Cousins' War, #1)	Philippa Gregory	3.88	111147	1439412993s/5971165	5971165-the-white-queen
873	Den vita drottningen (Rosornas krig, #1)	Philippa Gregory	3.88	111147	1343321000s/15771462	15771462-den-vita-drottningen
887	Hyperion (Hyperion Cantos, #1)	Dan Simmons	4.19	109036	1405546838s/77566	77566.Hyperion
887	Hyperion (Hyperion, #1)	Dan Simmons	4.19	109036	1288982944s/9648408	9648408-hyperion
908	Every Day (Every Day, #1)	David Levithan	4	106968	1436299571s/17451795	17451795-every-day
908	Cada d’ÛÎ_a	David Levithan	4	106968	1351434616s/16077173	16077173-cada-d-a
918	The Alchemyst (The Secrets of the Immortal Nicholas Flamel, #1)	Michael Scott	3.83	105477	1388451397s/977841	977841.The_Alchemyst
918	’_ÅÙ ’_Î±’_Î_’è_—ç’_Îà’_Î_’_Î_’è¬ê’è_—_’_ÎÂ’è_—_ (’_Î_’_Î± ’_Î_’è_—_’è¬ê’è_—_’_Î_’_Î_’_ÎŒ ’è_—_’_Îè’è_—_ ’_Î±’_ÎÙ’_ÎŒ’_Î_’_Î±’è_—_’_Îè’è_—_ ’_Îù’_ÎÀ’_Î_’_Îè’_Î_’_Î±’è_—_ ’_Î_’_Î_’_Î±’_Î_’_Î_’_Î_, #1)	Michael Scott	3.83	105477	1364917169s/17726229	17726229
920	Os Garotos Corvos (The Raven Cycle, #1)	Maggie Stiefvater	4.05	105471	1374787878s/18243521	18243521-os-garotos-corvos
920	The Raven Boys (The Raven Cycle, #1)	Maggie Stiefvater	4.05	105471	1346601954s/15743650	15743650-the-raven-boys
923	Lola ve Kom’ÄÅÙu ’Û_—çocuk (Anna and the French Kiss, #2)	Stephanie Perkins	4.02	105410	1441833160s/26259274	26259274-lola-ve-kom-u-ocuk
923	Lola and the Boy Next Door (Anna and the French Kiss, #2)	Stephanie Perkins	4.02	105410	1358271832s/9961796	9961796-lola-and-the-boy-next-door
