266	The Name of the Wind (The Kingkiller Chronicle, #1)	Patrick Rothfuss	4.55	338598	1364083048s/2913377	2913377-the-name-of-the-wind
267	JmÃ©no vÄ›tru (Kronika Královraha, #1)	Patrick Rothfuss	4.55	338598	1357244476s/17206409	17206409-jm-no-v-tru
276	Wild	Cheryl Strayed	3.94	328010	1420485269s/24309770	24309770-wild
299	The Scorch Trials (Maze Runner, #2)	James Dashner	3.95	295814	1388240248s/7631105	7631105-the-scorch-trials
300	Prova de Fogo (The Maze Runner, #2)	James Dashner	3.95	295814	1376399566s/18323404	18323404-prova-de-fogo
317	Tintenherz (1-4)	Cornelia Funke	3.85	278013	1185380563s/1574439	1574439.Tintenherz
321	Buenos presagios	Terry Pratchett	4.26	276960	1244146399s/6522693	6522693-buenos-presagios
327	Along Came a Spider	James Patterson	4.06	274294	1346254046s/71632	71632.Along_Came_a_Spider
331	Ø§Ù„Ø¬Ø­ÙŠÙ… (Robert Langdon, #4)	Dan Brown	3.76	270063	1378210315s/18454137	18454137
338	O Oceano no Fim do Caminho	Neil Gaiman	3.98	265032	1419969146s/20733980	20733980-o-oceano-no-fim-do-caminho
344	Heart of Darkness: A Norton Critical Edition	Joseph Conrad	3.4	262646	1286574193s/297841	297841.Heart_of_Darkness
346	Koekoeksjong (Cormoran Strike #1)	Robert Galbraith	3.81	262007	1374682768s/18241209	18241209-koekoeksjong
347	The Cuckoo's Calling (Cormoran Strike, #1)	Robert Galbraith	3.81	262007	1372253313s/17684327	17684327-the-cuckoo-s-calling
353	La lección de August	R.J. Palacio	4.42	259852	1347035932s/15995136	15995136-la-lecci-n-de-august
366	Sag's nicht weiter, Liebling	Sophie Kinsella	3.82	251358	1329514897s/1117363	1117363.Sag_s_nicht_weiter_Liebling
376	Eldest (The Inheritance Cycle, #2)	Christopher Paolini	3.94	247284	1387119654s/45978	45978.Eldest
388	11/22/63	Stephen King	4.27	240267	1327876792s/10644930	10644930-11-22-63
390	Soy el NÃºmero Cuatro (Legados de Lorien, #1)	Pittacus Lore	3.94	239741	1299991310s/10229572	10229572-soy-el-n-mero-cuatro
393	Safe Haven	Nicholas Sparks	4.18	239178	1284525572s/9301250	9301250-safe-haven
396	The Iliad of Homer	Homer	3.81	236576	1344674047s/11054461	11054461-the-iliad-of-homer
403	Un beso en ParÃ­s (Un beso en ParÃ­s, #1)	Stephanie Perkins	4.11	232297	1338018297s/14592695	14592695-un-beso-en-par-s
405	Othello (The Arden Shakespeare: Third Series)	William Shakespeare	3.87	231701	1317068763s/332492	332492.Othello
408	The Rosie Project (Don Tillman #1)	Graeme Simsion	4	231135	1390506811s/20561643	20561643-the-rosie-project
409	The Rosie Project (Don Tillman, #1)	Graeme Simsion	4	231135	1371651741s/16181775	16181775-the-rosie-project
425	El temor de un hombre sabio (Crónica del Asesino de Reyes, #2)	Patrick Rothfuss	4.57	222167	1355145223s/16301104	16301104-el-temor-de-un-hombre-sabio
426	Bilge AdamÄ±n Korkusu (Kralkatili Güncesi, #2)	Patrick Rothfuss	4.57	222167	1335116575s/13612784	13612784-bilge-adam-n-korkusu
430	A Discovery of Witches (All Souls Trilogy, #1)	Deborah Harkness	3.98	219422	1322168805s/8667848	8667848-a-discovery-of-witches
441	The Death Cure (Maze Runner, #3)	James Dashner	3.78	214865	1303997647s/7864437	7864437-the-death-cure
443	Will Grayson, Will Grayson	John Green	3.87	214839	1368393890s/6567017	6567017-will-grayson-will-grayson
447	The Unbearable Lightness of Being	Milan Kundera	4.07	212589	1265401884s/9717	9717.The_Unbearable_Lightness_of_Being
452	Dark Lover (Black Dagger Brotherhood #1)	J.R. Ward	4.22	210234	1376879928s/18210707	18210707-dark-lover
457	L'Assassineuse (Keleana, #1)	Sarah J. Maas	4.23	207956	1373192846s/18166616	18166616-l-assassineuse
458	Throne of Glass (Throne of Glass, #1)	Sarah J. Maas	4.23	207956	1337978469s/13519397	13519397-throne-of-glass
467	Blade Runner. Czy androidy marzÄ… o elektrycznych owcach?	Philip K. Dick	4.07	205038	1365254988s/17734938	17734938-blade-runner-czy-androidy-marz-o-elektrycznych-owcach
468	Blade Runner: Â¿Sueñan los androides con ovejas elÃ©ctricas?	Philip K. Dick	4.07	205038	1170980329s/80233	80233.Blade_Runner
470	Princesa MecÃ¢nica (As PeÃ§as Infernais, #3)	Cassandra Clare	4.58	204684	1381184327s/18300072	18300072-princesa-mec-nica
487	Den 5. bÃ¸lge (Den 5. bÃ¸lge, #1)	Rick Yancey	4.16	193455	1381851782s/18680459	18680459-den-5-b-lge
488	La quinta ola (La quinta ola, #1)	Rick Yancey	4.16	193455	1367341833s/17874266	17874266-la-quinta-ola
489	The 5th Wave (The 5th Wave, #1)	Rick Yancey	4.16	193455	1359853842s/16101128	16101128-the-5th-wave
495	Traumsammler	Khaled Hosseini	4.02	190108	1373637174s/18190084	18190084-traumsammler
496	En uit de bergen kwam de echo	Khaled Hosseini	4.02	190108	1367918952s/17898957	17898957-en-uit-de-bergen-kwam-de-echo
497	And the Mountains Echoed	Khaled Hosseini	4.02	190108	1358190204s/16115612	16115612-and-the-mountains-echoed
507	Daughter of Smoke & Bone (Daughter of Smoke and Bone, #1)	Laini Taylor	4.05	188600	1338060846s/13528340	13528340-daughter-of-smoke-bone
508	Hija de humo y hueso (Hija de humo y hueso, #1)	Laini Taylor	4.05	188600	1324379957s/13266803	13266803-hija-de-humo-y-hueso
511	The Light Between Oceans	M.L. Stedman	3.97	188053	1336683021s/13158800	13158800-the-light-between-oceans
513	Il colore della magia (Mondo Disco #1 - Scuotivento #1)	Terry Pratchett	3.95	188007	1326963524s/6878747	6878747-il-colore-della-magia
514	Magian vÃ¤ri (Kiekkomaailma, #1)	Terry Pratchett	3.95	188007	1301929044s/934567	934567.Magian_v_ri
525	The Final Empire (Mistborn, #1)	Brandon Sanderson	4.41	186295	1400264919s/12968705	12968705-the-final-empire
538	Pequena Abelha	Chris Cleave	3.68	180236	1325508944s/9592682	9592682-pequena-abelha
543	A Little Princess	Frances Hodgson Burnett	4.2	179490	1388355643s/76817	76817.A_Little_Princess
555	Norweigan Wood	Haruki Murakami	4.02	175571	1228576296s/2524364	2524364.Norweigan_Wood
558	Hopeless (Hopeless, #1)	Colleen Hoover	4.37	175313	1353489892s/15717943	15717943-hopeless
561	The One (The Selection, #3)	Kiera Cass	4.21	174481	1380212021s/15844362	15844362-the-one
567	Animales fantásticos y dónde encontrarlos	Newt Scamander	3.94	174123	1253335238s/2490849	2490849.Animales_fant_sticos_y_d_nde_encontrarlos
582	Before I Go To Sleep	S.J. Watson	3.85	169598	1327916063s/11998209	11998209-before-i-go-to-sleep
583	ÃŽnainte sÄƒ adorm	S.J. Watson	3.85	169598	1321206023s/13052352	13052352-nainte-s-adorm
588	The Truth About Forever	Sarah Dessen	4.14	166779	1362767907s/51737	51737.The_Truth_About_Forever
592	Defending Jacob	William Landay	3.96	166176	1329612158s/11367726	11367726-defending-jacob
606	Beowulf	Unknown	3.4	163173	1327878125s/52357	52357.Beowulf
608	La spada della veritÃ  vol. 1 (La spada della veritÃ , #1)	Terry Goodkind	4.12	163055	1327345630s/10271968	10271968-la-spada-della-verit-vol-1
610	Shatter Me (Shatter Me, #1)	Tahereh Mafi	4.03	163037	1338924054s/13455782	13455782-shatter-me
620	The God of Small Things	Arundhati Roy	3.9	159810	1436217001s/9777	9777.The_God_of_Small_Things
630	Fall of Giants (The Century Trilogy, #1)	Ken Follett	4.23	157839	1369453737s/7315573	7315573-fall-of-giants
634	Scarlet (MÄ›sÃ­ÄnÃ­ kroniky, #2)	Marissa Meyer	4.31	156715	1377197647s/18366733	18366733-scarlet
651	The One Year Bible: The entire King James Version arranged in 365 daily readings â€“KJV	Anonymous	4.42	153360	1406512588s/261054	261054.The_One_Year_Bible
652	Holy Bible: King James Version	Unknown	4.42	153360	1313518530s/1923820	1923820.Holy_Bible
658	The Invention of Wings	Sue Monk Kidd	4.22	151254	1386699861s/18079776	18079776-the-invention-of-wings
671	The Short Second Life of Bree Tanner (Twilight, #3.5)	Stephenie Meyer	3.52	149370	1274335680s/7937462	7937462-the-short-second-life-of-bree-tanner
677	Candide	Voltaire	3.75	149185	1345060082s/19380	19380.Candide
678	Candide: or, Optimism	Voltaire	3.75	149185	1309282665s/7559	7559.Candide
704	FÃ¶r dig nÃ¤ra (Crossfire, #3)	Sylvia Day	4.18	143532	1369896292s/17998791	17998791-f-r-dig-n-ra
705	Î”ÎµÎ¼Î­Î½Î· Î¼Î±Î¶Î¯ ÏƒÎ¿Ï… (Crossfire, #3)	Sylvia Day	4.18	143532	1366200048s/17312309	17312309
722	Das Silmarillion	J.R.R. Tolkien	3.85	139004	1356691717s/9141715	9141715-das-silmarillion
723	O Silmarillion	J.R.R. Tolkien	3.85	139004	1351562414s/16117925	16117925-o-silmarillion
724	El Silmarillion	J.R.R. Tolkien	3.85	139004	1344773408s/15823411	15823411-el-silmarillion
735	The Wind-Up Bird Chronicle	Haruki Murakami	4.17	136185	1327872639s/11275	11275.The_Wind_Up_Bird_Chronicle
738	What Alice Forgot	Liane Moriarty	4.01	135854	1392591609s/20823057	20823057-what-alice-forgot
749	Blomstenes hemmelige sprÃ¥k	Vanessa Diffenbaugh	4.06	134606	1324934496s/13319677	13319677-blomstenes-hemmelige-spr-k
757	On Dublin Street (On Dublin Street, #1)	Samantha Young	4.25	133305	1358249908s/15760001	15760001-on-dublin-street
764	Amante Despierto (La hermandad de la Daga Negra, #3)	J.R. Ward	4.46	132676	1298054542s/10503497	10503497-amante-despierto
771	Crónicas marcianas	Ray Bradbury	4.11	131908	1266934889s/1950540	1950540.Cr_nicas_marcianas
774	Unwind (Unwind, #1)	Neal Shusterman	4.19	131434	1297677706s/764347	764347.Unwind
787	Red Queen (Red Queen, #1)	Victoria Aveyard	4.12	130127	1420791169s/22308738	22308738-red-queen
788	Die rote KÃ¶nigin (Die Farben des Blutes #1)	Victoria Aveyard	4.12	130127	1417086923s/23623862	23623862-die-rote-k-nigin
790	The Trial	Franz Kafka	3.98	129808	1320399438s/17690	17690.The_Trial
792	Sabriel (Abhorsen,  #1)	Garth Nix	4.17	129797	1293655399s/518848	518848.Sabriel
803	The Drawing of the Three (The Dark Tower, #2)	Stephen King	4.21	127709	1370918050s/5094	5094.The_Drawing_of_the_Three
805	The Master and Margarita	Mikhail Bulgakov	4.33	127536	1327867963s/117833	117833.The_Master_and_Margarita
806	Mistrz i MaÅ‚gorzata	Mikhail Bulgakov	4.33	127536	1189638270s/1878026	1878026.Mistrz_i_Ma_gorzata
814	La via dei re (Le cronache della Folgoluce, #1)	Brandon Sanderson	4.62	125367	1403096274s/22535214	22535214-la-via-dei-re
827	O Mundo de Sofia	Jostein Gaarder	3.86	123979	1379185452s/18488805	18488805-o-mundo-de-sofia
828	Sophie's World	Jostein Gaarder	3.86	123979	1343459906s/10959	10959.Sophie_s_World
829	Ø¯Ù†ÛŒØ§ÛŒ Ø³ÙˆÙÛŒ: Ø¯Ø§Ø³ØªØ§Ù†ÛŒ Ø¯Ø±Ø¨Ø§Ø±Û€ ØªØ§Ø±ÛŒØ® ÙÙ„Ø³ÙÙ‡	Jostein Gaarder	3.86	123979	1243178321s/1489339	1489339._
839	The Passage (The Passage, #1)	Justin Cronin	4.02	122361	1328613965s/7169578	7169578-the-passage
846	Orange Is the New Black	Piper Kerman	3.69	121209	1320520714s/6314763	6314763-orange-is-the-new-black
866	Freedom	Jonathan Franzen	3.71	117911	1316729686s/7905092	7905092-freedom
875	Cress (Lunar Chronicles, #3)	Marissa Meyer	4.48	116999	1382714035s/18716399	18716399-cress
893	1Q84	Haruki Murakami	3.86	114004	1319536856s/11941710	11941710-1q84
918	Den vita drottningen (Rosornas krig, #1)	Philippa Gregory	3.88	111147	1343321000s/15771462	15771462-den-vita-drottningen
932	Hyperion (Hyperion, #1)	Dan Simmons	4.19	109036	1288982944s/9648408	9648408-hyperion
953	Cada dÃ­a	David Levithan	4	106968	1351434616s/16077173	16077173-cada-d-a
963	ÎŸ Î±Î»Ï‡Î·Î¼Î¹ÏƒÏ„Î®Ï‚ (Î¤Î± Î¼Ï…ÏƒÏ„Î¹ÎºÎ¬ Ï„Î¿Ï… Î±Î¸Î¬Î½Î±Ï„Î¿Ï… ÎÎ¯ÎºÎ¿Î»Î±Ï‚ Î¦Î»Î±Î¼Î­Î», #1)	Michael Scott	3.83	105477	1364917169s/17726229	17726229
965	The Raven Boys (The Raven Cycle, #1)	Maggie Stiefvater	4.05	105471	1346601954s/15743650	15743650-the-raven-boys
968	Lola and the Boy Next Door (Anna and the French Kiss, #2)	Stephanie Perkins	4.02	105410	1358271832s/9961796	9961796-lola-and-the-boy-next-door
972	The Hundred-Year-Old Man Who Climbed Out of the Window and Disappeared	Jonas Jonasson	3.8	105092	1334848488s/13486632	13486632-the-hundred-year-old-man-who-climbed-out-of-the-window-and-disappeared
973	De 100-jarige man die uit het raam klom en verdween	Jonas Jonasson	3.8	105092	1302595983s/10896133	10896133-de-100-jarige-man-die-uit-het-raam-klom-en-verdween
975	áƒ£áƒáƒšáƒ“áƒ”áƒœáƒ˜ áƒáƒœáƒ£ áƒ¢áƒ§áƒ”áƒ¨áƒ˜ áƒªáƒ®áƒáƒ•áƒ áƒ”áƒ‘áƒ	Henry David Thoreau	3.79	105011	1335885088s/13629753	13629753
996	The Storied Life of A.J. Fikry	Gabrielle Zevin	3.96	103082	1404582137s/18293427	18293427-the-storied-life-of-a-j-fikry
1003	The Storyteller	Jodi Picoult	4.25	102378	1354844305s/16280650	16280650-the-storyteller
1006	Chicka Chicka Boom Boom	Bill Martin Jr.	4.19	102252	1348384871s/293595	293595.Chicka_Chicka_Boom_Boom
1008	Wolf Hall (Thomas Cromwell, #1)	Hilary Mantel	3.83	102195	1336576165s/6101138	6101138-wolf-hall
1016	Born to Run: A Hidden Tribe, Superathletes, and the Greatest Race the World Has Never Seen	Christopher McDougall	4.27	101769	1320531983s/6289283	6289283-born-to-run
1018	Jeu de patience (Wait for You, #1)	J. Lynn	4.2	101690	1389254647s/20497429	20497429-jeu-de-patience
1019	Wait for You (Wait for You, #1)	J. Lynn	4.2	101690	1363819713s/17314430	17314430-wait-for-you
1021	ShÅgun (Asian Saga, #3)	James Clavell	4.35	101566	1397228842s/402093	402093.Sh_gun
1024	Ù…ÙˆØ´ Ú©ÙˆÚ†ÙˆÙ„Ùˆ	Kate DiCamillo	3.98	101006	1187798502s/1746233	1746233._
1027	La sfera del buio	Stephen King	4.23	100664	1294597519s/9553272	9553272-la-sfera-del-buio
1030	Wool (Silo, #1) (Wool, #1-5)	Hugh Howey	4.24	100579	1358832373s/17164655	17164655-wool-silo-1
1031	Wool Omnibus (Silo, #1)	Hugh Howey	4.24	100579	1349614200s/13453029	13453029-wool-omnibus
1032	Wool Omnibus (Silo, #1; Wool, #1-5)	Hugh Howey	4.24	100579	1337276383s/13750446	13750446-wool-omnibus
1035	Effortless (Thoughtless, #2)	S.C. Stephens	4.38	100511	1331768592s/11709423	11709423-effortless
1037	Dei-te o Melhor de Mim	Nicholas Sparks	3.87	100468	1325720696s/13058901	13058901-dei-te-o-melhor-de-mim
1038	The Best of Me	Nicholas Sparks	3.87	100468	1301685366s/10766509	10766509-the-best-of-me
1052	Shadow of Night (All Souls Trilogy, #2)	Deborah Harkness	4.03	98772	1320604137s/11559200	11559200-shadow-of-night
1055	Jemima J.	Jane Green	3.6	98663	1348604647s/22656	22656.Jemima_J_
1074	DÅ¼uma	Albert Camus	3.97	97136	1233781387s/6202594	6202594-d-uma
1087	Doctor Sleep	Stephen King	4.1	95795	1362415596s/16130549	16130549-doctor-sleep
1091	The Scarlet Pimpernel (The Scarlet Pimpernel, #1)	Emmuska Orczy	4.06	95504	1348092973s/431145	431145.The_Scarlet_Pimpernel
1094	The Power of Six (Lorien Legacies #2)	Pittacus Lore	4.17	95315	1328138536s/12355598	12355598-the-power-of-six
1099	Waiting for Godot	Samuel Beckett	3.8	95093	1327910301s/17716	17716.Waiting_for_Godot
1110	Inferno (The Divine Comedy #1)	Dante Alighieri	3.98	94381	1333579470s/15645	15645.Inferno
1111	The Inferno (The Divine Comedy, #1)	Dante Alighieri	3.98	94381	1298499211s/306150	306150.The_Inferno
1124	His Dark Materials Trilogy: The Golden Compass / The Subtle Knife / The Amber Spyglass	Philip Pullman	4.24	93328	1388364812s/10074	10074.His_Dark_Materials_Trilogy
1146	Ne m'Ã©chappe pas (Insaisissable, #2)	Tahereh Mafi	4.3	91765	1367097940s/17856132	17856132-ne-m-chappe-pas
1152	Unearthly (Unearthly, #1)	Cynthia Hand	4.1	91351	1324782984s/7488244	7488244-unearthly
1160	Fifty Shades Trilogy Bundle (Fifty Shades, #1-3)	E.L. James	4.14	91119	1337383921s/13641626	13641626-fifty-shades-trilogy-bundle
1165	Invisible Monsters	Chuck Palahniuk	4	90755	1348348816s/22290	22290.Invisible_Monsters
1168	My Ãntonia	Willa Cather	3.75	90665	1389151307s/17150	17150.My_ntonia
1184	Four: A Divergent Story Collection (Divergent, #0.1 - 0.4)	Veronica Roth	4.14	89711	1393687572s/18126198	18126198-four
1185	Four: A Divergent Collection (Divergent, #0.1-0.4)	Veronica Roth	4.14	89711	1393634067s/19501684	19501684-four
1200	Animal Farm and 1984	George Orwell	4.21	88265	1327859707s/9304969	9304969-animal-farm-and-1984
1206	Quidditch Through the Ages	Kennilworthy Whisp	3.83	87758	1364997598s/6398824	6398824-quidditch-through-the-ages
1207	Quidditch a travÃ©s de los tiempos	Kennilworthy Whisp	3.83	87758	1328728484s/424020	424020.Quidditch_a_trav_s_de_los_tiempos
1215	BartimÃ¤us: Das Amulett von Samarkand (Bartimaeus Sequence, #1)	Jonathan Stroud	3.98	87171	1187523999s/1733346	1733346.Bartim_us
1231	Towers of Midnight (Wheel of Time, #13; A Memory of Light, #2)	Robert Jordan	4.41	85739	1328312225s/10371118	10371118-towers-of-midnight
1260	I'll Give You the Sun	Jandy Nelson	4.15	83589	1429348218s/23573418	23573418-i-ll-give-you-the-sun
1263	Royal Assassin (Farseer Trilogy, #2)	Robin Hobb	4.2	83499	1387145228s/68487	68487.Royal_Assassin
1265	The Surgeon (Rizzoli & Isles, #1)	Tess Gerritsen	4.09	83484	1277923728s/32263	32263.The_Surgeon
1269	Under the Never Sky (Under the Never Sky #1)	Veronica Rossi	4.02	83408	1355829029s/15818155	15818155-under-the-never-sky
1282	Gita al faro	Virginia Woolf	3.75	82675	1345744486s/9783312	9783312-gita-al-faro
1286	Il lupo della steppa	Hermann Hesse	4.1	82371	1327450851s/3351047	3351047-il-lupo-della-steppa
1293	Amante MÃ­o (La Hermandad de la Daga Negra, #8)	J.R. Ward	4.41	81766	1304846478s/11322646	11322646-amante-m-o
1303	Heir of Fire (Throne of Glass #3)	Sarah J. Maas	4.57	81096	1398883978s/20658347	20658347-heir-of-fire
1305	Magi (Septimus Heap, #1)	Angie Sage	3.79	80750	1332164342s/13552725	13552725-magi
1313	The Heir (The Selection, #4)	Kiera Cass	3.9	80254	1422993526s/22918050	22918050-the-heir
1315	Elantris	Brandon Sanderson	4.15	80185	1385999347s/19099917	19099917-elantris
1321	De kunst van het veldspel	Chad Harbach	3.99	79847	1326212318s/13409500	13409500-de-kunst-van-het-veldspel
1326	Raccontami di un giorno perfetto	Jennifer Niven	4.19	79631	1426280213s/25136641	25136641-raccontami-di-un-giorno-perfetto
1327	All the Bright Places	Jennifer Niven	4.19	79631	1412952230s/22747247	22747247-all-the-bright-places
1349	Dante's Divine Comedy Set: Three-Volume Set	Dante Alighieri	4.05	78093	1387664176s/19579217	19579217-dante-s-divine-comedy-set
1352	The One Plus One	Jojo Moyes	3.93	77894	1384448938s/18186807	18186807-the-one-plus-one
1358	Days of Blood and Starlight (Zwischen den Welten, #2)	Laini Taylor	4.23	77780	1385333557s/18937033	18937033-days-of-blood-and-starlight
